id,label
3549,0.262757
356,0.999300
9169,0.999230
4599,0.999412
7036,0.999407
12375,0.999364
6243,0.009984
10197,0.999444
4405,0.999222
6220,0.026135
9917,0.999327
9940,0.998544
2539,0.999011
2277,0.099680
11040,0.017170
1050,0.021737
11110,0.010146
4238,0.994260
11119,0.014313
1274,0.015828
9793,0.013138
7318,0.052501
7328,0.998952
4585,0.013036
10227,0.011499
4806,0.011562
5958,0.999111
9316,0.999334
5860,0.999058
11465,0.010751
2493,0.010671
5114,0.999451
11000,0.984751
7093,0.998610
4738,0.998648
4144,0.998985
11108,0.010250
1944,0.010655
11109,0.010086
3431,0.015088
2590,0.999386
4062,0.998648
10957,0.999421
3815,0.024972
3548,0.009998
465,0.010188
2788,0.999328
345,0.130315
10049,0.010949
8355,0.999384
10373,0.012628
4939,0.999443
10730,0.999432
4834,0.999108
4083,0.999387
1993,0.037763
5648,0.018109
8046,0.013516
6575,0.010584
7647,0.998987
2042,0.999077
3151,0.999435
11557,0.009860
2964,0.999398
2212,0.998255
9656,0.074827
7287,0.038325
1600,0.999235
7222,0.013786
2151,0.808339
2594,0.999305
5865,0.009821
11217,0.996386
11099,0.015443
3190,0.009687
11489,0.012101
8771,0.999225
2978,0.010235
5481,0.999418
1069,0.019368
409,0.323657
4262,0.015474
4200,0.825213
2456,0.993875
11771,0.011068
4457,0.999287
7583,0.015685
12106,0.018339
2985,0.026197
5118,0.999160
4010,0.011314
7731,0.016918
3983,0.010003
4871,0.999379
5929,0.999302
3442,0.999272
4867,0.999290
10506,0.014994
1330,0.013533
5204,0.015018
12381,0.999369
9928,0.012247
12052,0.999459
5509,0.833401
12126,0.998046
11148,0.999073
286,0.997923
10173,0.010061
3853,0.250095
4828,0.999433
9810,0.011910
8660,0.053946
8333,0.041547
10746,0.014276
3141,0.999289
4071,0.999450
29,0.520382
7577,0.998795
6722,0.999471
11501,0.098447
4287,0.999056
11972,0.952112
1727,0.999280
8258,0.994350
9901,0.011695
12061,0.999069
11565,0.013985
2176,0.998844
539,0.011817
3071,0.013240
120,0.080118
4898,0.996559
8526,0.011223
8801,0.997383
2707,0.612261
9152,0.635363
7026,0.999047
4614,0.011409
4295,0.999272
1095,0.997938
3991,0.027227
12221,0.010663
8654,0.999036
2814,0.010224
11051,0.998872
3611,0.010210
192,0.009363
2445,0.998887
1543,0.971354
6398,0.999362
8866,0.009558
5874,0.999075
5213,0.009808
7072,0.993399
11853,0.012562
4091,0.998829
10721,0.010453
9763,0.009979
9788,0.999180
3025,0.009234
3973,0.998956
5224,0.999425
11072,0.936875
4121,0.999240
12186,0.999384
11803,0.880055
1606,0.008996
9418,0.015588
137,0.999452
1421,0.998362
7511,0.010406
2159,0.290174
9570,0.010211
5440,0.999355
10017,0.011017
7970,0.010106
430,0.999451
2467,0.999455
10835,0.016341
1313,0.009833
5236,0.999423
690,0.012177
2638,0.997608
3654,0.019197
2040,0.999311
5397,0.009606
3656,0.034367
7151,0.079988
1797,0.999158
10218,0.010183
11804,0.999077
9250,0.024946
8655,0.289293
12402,0.102644
2856,0.999440
1295,0.011610
5081,0.999438
9168,0.999336
9033,0.014464
9536,0.031725
11081,0.999245
408,0.010561
3124,0.999164
7602,0.010642
1141,0.023053
5678,0.009766
9253,0.999460
3240,0.999000
4480,0.999024
3872,0.010978
9163,0.009176
1135,0.011011
773,0.998216
8200,0.011677
2380,0.009745
1558,0.009779
3056,0.009742
5027,0.009405
3716,0.999250
12056,0.901439
6570,0.010820
11091,0.013808
10980,0.010393
11190,0.010337
11733,0.999450
10121,0.019410
9147,0.009676
1392,0.011015
12022,0.998872
5398,0.010595
9669,0.999328
8669,0.016499
8924,0.999418
10058,0.994349
6324,0.031857
4536,0.013820
10494,0.999376
3000,0.998820
3422,0.999418
5261,0.012107
6478,0.999248
6764,0.210484
1302,0.013950
11780,0.999293
2857,0.010051
10567,0.999430
1875,0.016701
10956,0.039510
9031,0.999442
10698,0.055332
9111,0.999184
9309,0.011240
10941,0.010587
1542,0.999318
744,0.796209
9595,0.009726
92,0.013239
4552,0.010265
2131,0.010039
6420,0.999408
7657,0.016915
4945,0.011020
10516,0.999429
3722,0.999451
10291,0.999408
1743,0.998293
9102,0.998765
1248,0.998705
4789,0.020259
9377,0.999462
9706,0.993479
8361,0.999403
8787,0.014422
4204,0.009735
9094,0.010357
5578,0.998729
6715,0.992019
2618,0.018492
6365,0.999456
3419,0.999389
10083,0.010336
12120,0.999119
10158,0.014561
73,0.999456
4576,0.009556
9770,0.998259
4956,0.784312
2157,0.999438
1739,0.999402
2759,0.999390
5511,0.999302
10146,0.999369
5377,0.995680
11007,0.931273
5889,0.483755
8122,0.997159
7165,0.235671
9860,0.015748
2484,0.999407
10032,0.747489
4932,0.027967
6723,0.011903
6428,0.999460
313,0.020731
3330,0.010875
11226,0.013522
5859,0.009912
990,0.010508
1284,0.998977
1847,0.009941
7538,0.999301
3893,0.999347
8377,0.012555
10811,0.999463
12324,0.482210
10478,0.999438
2050,0.999448
12367,0.999186
5600,0.998986
4196,0.999387
10389,0.009634
9861,0.999443
11970,0.998629
10194,0.013472
441,0.019767
1988,0.010852
7670,0.016784
3368,0.011286
2470,0.985812
6799,0.999473
9636,0.011465
1964,0.994138
9791,0.015522
2919,0.999180
11053,0.998316
10395,0.999429
502,0.012496
9087,0.084357
9370,0.009648
7689,0.009951
5209,0.183642
7451,0.999106
1206,0.020378
1252,0.011479
8534,0.999481
18,0.999474
7152,0.011993
479,0.998420
8996,0.062177
5337,0.999469
6272,0.011029
8794,0.999397
6234,0.416336
7915,0.020654
3170,0.999084
5254,0.952849
7199,0.405688
8320,0.009605
11079,0.997239
6105,0.998997
11302,0.989803
2459,0.999294
4059,0.066086
6940,0.013902
11850,0.999386
8149,0.017389
3604,0.031357
6616,0.009542
6831,0.997028
8132,0.031810
1448,0.152960
4746,0.999153
10124,0.999367
1432,0.999404
12403,0.999335
3799,0.999466
2882,0.999257
8467,0.999404
8177,0.995501
3808,0.998978
8141,0.016008
8073,0.939277
343,0.941136
3241,0.934122
5920,0.010765
1163,0.183897
4882,0.011755
6667,0.013023
1836,0.018473
10128,0.016406
4627,0.999343
5718,0.999225
7832,0.014271
6392,0.017847
12044,0.012422
11385,0.999164
8955,0.036913
2183,0.010292
3165,0.023422
7116,0.999188
6361,0.998293
9712,0.017998
2107,0.998307
10733,0.996534
6512,0.996247
11543,0.011219
3043,0.999263
6720,0.999455
5229,0.010509
1991,0.999371
7423,0.999451
6154,0.999387
8564,0.999441
6426,0.999302
1293,0.010592
3273,0.998862
11019,0.999009
10822,0.012374
7298,0.999391
11310,0.999473
10059,0.999148
466,0.999401
1058,0.999403
6216,0.010059
11218,0.998917
667,0.999423
2626,0.999320
5604,0.999405
2548,0.036566
8251,0.015649
8969,0.998111
9347,0.999235
6539,0.999281
7911,0.997508
6124,0.009459
4372,0.009724
442,0.013344
5858,0.999419
3671,0.019693
2698,0.017059
1884,0.999330
813,0.996081
1431,0.999043
9674,0.999437
6661,0.999290
10471,0.013025
9342,0.999256
6440,0.009575
10749,0.009465
8562,0.998663
5938,0.999289
11216,0.010633
6227,0.012594
7015,0.009957
2067,0.995315
8140,0.998162
6818,0.999079
7896,0.998697
1958,0.009816
366,0.998955
2709,0.999426
3914,0.999308
460,0.999032
4641,0.998782
4101,0.009149
6182,0.020403
10663,0.998949
638,0.009546
2570,0.999381
2141,0.009873
7943,0.012889
6610,0.999426
2021,0.009873
10819,0.010149
8666,0.999455
691,0.999365
8823,0.999322
9381,0.999061
2605,0.999042
7485,0.009802
1294,0.999459
1408,0.009838
3712,0.011247
6276,0.012410
7393,0.999369
5923,0.981246
2247,0.010924
8871,0.010364
9525,0.027571
3609,0.012641
676,0.999016
4649,0.998807
3209,0.999180
3882,0.999410
1845,0.999411
4800,0.012573
2991,0.010071
378,0.010450
8103,0.935069
6248,0.998804
10572,0.010519
4852,0.999089
6061,0.995597
8932,0.013219
6734,0.999453
7681,0.999067
8597,0.012450
9222,0.999479
8525,0.013045
7413,0.999390
1519,0.993306
9259,0.999314
11794,0.022346
1155,0.999406
689,0.010587
11559,0.010917
8343,0.999204
10523,0.999345
3619,0.580042
6323,0.999356
6242,0.996845
1518,0.009905
65,0.999436
7486,0.014442
12337,0.998795
1223,0.997200
995,0.732304
8156,0.016159
2350,0.999201
9685,0.025677
10820,0.966828
10853,0.999464
5235,0.997985
9483,0.009882
8101,0.998429
7790,0.998930
7848,0.999295
1397,0.012303
7685,0.014911
10023,0.999457
658,0.999388
3533,0.022802
11205,0.999364
3028,0.999370
6902,0.998146
11913,0.569083
12051,0.999024
616,0.998948
11985,0.999446
8402,0.010143
11049,0.122039
7083,0.999406
4783,0.955915
1002,0.999261
6302,0.992910
7323,0.997953
3049,0.104236
10939,0.034132
5744,0.012371
1815,0.017005
3140,0.721703
8008,0.999468
5750,0.808957
1132,0.017763
10246,0.986789
10325,0.018718
2910,0.999440
1753,0.998468
12224,0.009905
11986,0.998966
3863,0.009310
11910,0.999405
1321,0.009571
6749,0.020938
5286,0.020036
7079,0.999430
2094,0.999235
2327,0.674515
1493,0.999131
8286,0.999018
1924,0.030303
3758,0.999087
11845,0.011887
8234,0.997855
6530,0.999375
6053,0.013104
566,0.011658
9453,0.999246
11627,0.998944
7694,0.999378
1204,0.011351
12117,0.999457
8933,0.999435
11088,0.027681
557,0.999372
11806,0.999407
5827,0.975527
6072,0.999468
8988,0.069073
9065,0.025191
9990,0.967779
11556,0.013074
5233,0.998272
9081,0.022236
5635,0.999111
12079,0.999200
9026,0.999037
11071,0.999367
6868,0.999225
10426,0.014223
8991,0.999359
11112,0.998269
4310,0.027018
8439,0.999416
1267,0.768985
11435,0.999450
3755,0.998912
8418,0.092674
9854,0.275122
443,0.999254
9604,0.998295
347,0.011952
8602,0.018450
6733,0.987317
6655,0.010398
10357,0.998522
596,0.018137
2823,0.013605
886,0.017666
3583,0.009890
6792,0.999297
10507,0.809434
5621,0.009632
1450,0.029197
655,0.999259
12319,0.010039
9817,0.999242
9956,0.016347
10401,0.088589
11909,0.015701
11078,0.021221
1191,0.999421
10564,0.999391
10763,0.012358
12329,0.984650
762,0.026124
399,0.999358
5295,0.025263
5399,0.999360
4380,0.042741
6063,0.010302
7700,0.962849
9502,0.015387
7359,0.999186
11295,0.010141
7466,0.026859
10823,0.025189
11135,0.017576
4568,0.010031
8559,0.999379
3455,0.999248
5519,0.999381
4961,0.010229
6023,0.041525
5251,0.999396
1235,0.999196
4317,0.999415
7190,0.999390
122,0.010776
12493,0.998983
8586,0.010346
2208,0.011773
2949,0.999253
10935,0.999308
129,0.013202
10008,0.010031
4314,0.998617
1621,0.827501
5783,0.999287
12321,0.999293
6001,0.014795
5425,0.999354
9907,0.015368
11251,0.999372
1828,0.994657
9705,0.333449
10998,0.999481
6408,0.019207
7136,0.999258
7559,0.827976
1611,0.012156
11269,0.999456
5951,0.999440
11507,0.998054
11376,0.015595
730,0.999073
2252,0.035687
7353,0.999392
12434,0.998603
8687,0.047143
3933,0.998804
9499,0.118090
6769,0.024892
8711,0.009524
9625,0.993305
3969,0.999366
10334,0.012290
876,0.999414
8145,0.979143
6458,0.011143
593,0.999127
10981,0.998400
8722,0.999262
9950,0.010041
5470,0.998229
11509,0.068063
6054,0.011978
1328,0.999171
1899,0.042824
3193,0.011129
2878,0.999286
8000,0.009818
9146,0.011496
4918,0.986249
11438,0.999447
1281,0.010704
7322,0.016150
6403,0.010286
7951,0.012393
10544,0.019745
11590,0.012847
4039,0.018475
5477,0.011491
4522,0.015210
3664,0.999381
9236,0.009301
1410,0.010939
8278,0.998929
7492,0.996226
6790,0.999111
4927,0.998284
3920,0.011614
5282,0.017194
5975,0.999435
10797,0.022175
8303,0.996422
8281,0.999423
10118,0.019012
10114,0.018280
1575,0.999443
12059,0.013885
3686,0.011474
11739,0.058013
8476,0.999428
1906,0.999413
5867,0.011670
11350,0.019341
9922,0.058188
6873,0.009575
3152,0.999094
11875,0.045354
8078,0.999432
6649,0.999371
11783,0.013750
8449,0.999419
4580,0.999092
10639,0.999318
7278,0.010506
8854,0.010210
9354,0.997702
9252,0.009582
4629,0.010808
10505,0.999048
6771,0.999258
12325,0.010785
12343,0.022044
649,0.012217
6480,0.999389
10027,0.999427
7440,0.025056
11797,0.023776
1303,0.013371
6624,0.009959
1504,0.408774
7041,0.009493
1703,0.998701
11013,0.999031
6222,0.994884
9019,0.016578
12068,0.015758
3518,0.010810
9704,0.009559
12433,0.999200
8425,0.015431
1401,0.999381
10214,0.999005
6325,0.109594
915,0.998046
6901,0.997277
8870,0.999262
10421,0.997303
684,0.999215
455,0.013960
8021,0.999379
3750,0.998020
6826,0.010100
10876,0.999436
1465,0.031124
2234,0.999156
10527,0.067220
12328,0.999137
6002,0.011021
1279,0.999310
3768,0.991982
12300,0.999182
11785,0.999272
4184,0.013815
1442,0.966070
1367,0.459583
10143,0.999175
9582,0.009815
3440,0.045769
1131,0.998388
10445,0.999445
11133,0.998329
2893,0.014174
7031,0.998339
10183,0.033025
10476,0.999464
5116,0.997072
1796,0.010633
250,0.999416
11738,0.013937
11606,0.013472
11924,0.011488
5457,0.995552
11656,0.999445
12490,0.999100
6385,0.999461
4241,0.014809
11164,0.999414
8388,0.998689
9177,0.995136
3172,0.017817
7131,0.998444
240,0.999301
6780,0.327948
3538,0.999263
11196,0.009916
2160,0.992413
1317,0.998532
11625,0.999379
3474,0.012981
1209,0.026652
10569,0.999362
12077,0.009716
1604,0.010177
7056,0.011870
10370,0.973154
1704,0.999468
9229,0.010874
3894,0.999432
4737,0.999145
6091,0.999055
4124,0.010081
6846,0.999129
4508,0.009859
4242,0.999481
7778,0.010502
1970,0.998827
492,0.010117
10976,0.999426
9016,0.444383
5837,0.009474
11294,0.999339
55,0.012554
9835,0.999457
10048,0.999163
9909,0.017043
1211,0.999463
12499,0.999481
7003,0.048261
1271,0.998636
3736,0.992213
7168,0.999466
4118,0.852357
10199,0.009156
5412,0.025745
1128,0.010613
3355,0.984768
425,0.999403
2852,0.022854
8194,0.997397
9027,0.998149
9573,0.997681
4396,0.999178
4420,0.996812
11368,0.022383
6471,0.012551
2958,0.457403
1414,0.998972
558,0.999425
8189,0.018741
8128,0.021274
3727,0.010704
5433,0.999275
7120,0.999195
6319,0.999417
12297,0.013699
12062,0.999480
2802,0.999369
7893,0.999370
10961,0.999204
1241,0.999466
9138,0.999376
1347,0.010494
9794,0.009441
12464,0.999362
1055,0.583843
5350,0.999409
3371,0.010547
4492,0.999424
10837,0.617671
2703,0.027310
3687,0.010244
3112,0.999284
1581,0.999391
4142,0.999443
11698,0.017414
8044,0.933385
1921,0.009726
761,0.999152
2016,0.021479
9906,0.027374
6389,0.999361
10737,0.011450
4281,0.018612
5893,0.999145
7425,0.030338
8318,0.009877
8306,0.999341
8537,0.012610
340,0.010455
10452,0.922729
8590,0.999461
10674,0.009557
3394,0.009706
3989,0.985197
4815,0.999459
1736,0.009952
2205,0.011930
6662,0.999252
3842,0.015957
8623,0.785020
4078,0.948613
7416,0.066266
11106,0.022653
9096,0.055309
6372,0.016102
12258,0.013636
6767,0.991547
6021,0.044484
4293,0.024436
12185,0.999207
10063,0.988498
11713,0.998941
8890,0.019534
7598,0.009465
8099,0.015123
6564,0.999426
8197,0.999280
10504,0.999304
3447,0.953465
1273,0.999102
7857,0.127487
10222,0.980577
2115,0.011598
283,0.009882
8513,0.032407
5260,0.015698
11026,0.017256
7025,0.021240
12133,0.997858
1074,0.998686
8519,0.998311
3388,0.011689
11199,0.011278
7846,0.901427
12282,0.999069
7562,0.999454
3276,0.998081
2914,0.015946
5121,0.999251
10026,0.998951
5806,0.024561
11009,0.878642
9137,0.010012
3887,0.010414
2020,0.009680
8808,0.010546
1668,0.011267
8363,0.009689
3326,0.010378
1647,0.996333
10420,0.995461
3783,0.999360
1962,0.999456
2608,0.048251
8240,0.997886
87,0.998654
11260,0.009793
917,0.009477
12459,0.999313
4477,0.018153
7472,0.043662
4374,0.010123
6821,0.046634
6160,0.999044
1938,0.999286
7746,0.009595
3018,0.999393
3556,0.009868
4958,0.013279
12157,0.999406
5309,0.014209
5701,0.999189
4969,0.999423
7043,0.998907
2669,0.011301
12310,0.013203
3819,0.998441
6714,0.017679
395,0.998812
12498,0.999467
6167,0.032673
10821,0.999378
11772,0.146038
9064,0.999417
9421,0.999159
2211,0.999210
10884,0.009471
2722,0.999482
6716,0.999355
6070,0.999291
9549,0.999307
4202,0.011318
3975,0.698306
5197,0.015319
9226,0.009894
5388,0.999373
7430,0.998667
9242,0.980043
804,0.009751
5728,0.010192
10622,0.984810
11849,0.999432
9739,0.372147
589,0.010780
2150,0.010521
11770,0.999278
3630,0.998838
2404,0.999155
5900,0.010543
4891,0.032226
11996,0.009702
7833,0.016526
12487,0.999283
8887,0.015074
12255,0.026525
2245,0.010364
1916,0.999442
10702,0.999340
2578,0.010541
10627,0.009225
10839,0.017060
4045,0.019096
8023,0.999161
9581,0.012546
10602,0.992842
2273,0.009703
7489,0.997921
4443,0.999204
5863,0.017046
1346,0.090262
7526,0.999221
3148,0.999137
6555,0.011886
5409,0.999284
5803,0.013586
7058,0.010013
9465,0.999238
8167,0.015280
9179,0.999269
3515,0.999455
10419,0.999284
1872,0.999155
4686,0.009766
1752,0.010700
9876,0.014693
5541,0.036568
6964,0.987673
10147,0.999272
6917,0.010310
6206,0.999434
2063,0.999130
3008,0.012570
4772,0.999451
6561,0.011625
7824,0.011765
9947,0.999254
7360,0.010994
8084,0.800001
4115,0.011281
4949,0.010251
620,0.994288
9910,0.998986
3946,0.995746
4282,0.999324
11017,0.010251
5098,0.998950
6046,0.999326
8891,0.996846
5517,0.040484
1460,0.999027
7204,0.013762
1683,0.015028
7109,0.011481
6696,0.021199
2528,0.958752
7446,0.999451
12425,0.999380
8134,0.999325
3030,0.064418
6044,0.009944
7969,0.999458
6049,0.998988
379,0.999334
8054,0.999430
3571,0.998968
3587,0.999308
8630,0.997209
7697,0.011567
5363,0.013039
2675,0.011660
2866,0.012848
11760,0.999289
10988,0.020232
7411,0.018773
1929,0.010511
11111,0.994730
7542,0.999451
9924,0.009613
2185,0.999333
9165,0.999457
7973,0.010530
6808,0.023455
3087,0.013878
10756,0.999418
977,0.019404
3738,0.009686
10729,0.010303
11332,0.999479
5704,0.009705
8243,0.998340
8153,0.999462
8125,0.012171
11746,0.268310
2830,0.999448
5186,0.010625
8480,0.009481
2007,0.998993
9711,0.010500
12121,0.012373
9526,0.999285
533,0.013488
6921,0.011077
9851,0.999382
9170,0.999447
8962,0.010396
12279,0.999308
2417,0.012655
4555,0.015860
7742,0.016511
4008,0.014196
10123,0.509404
12256,0.998148
7138,0.999380
1656,0.048355
2892,0.999455
9632,0.011270
1018,0.999085
4579,0.058097
2549,0.010384
10718,0.025638
5231,0.999139
4920,0.009950
10403,0.999469
8970,0.999460
4824,0.999410
3885,0.009859
3115,0.999023
1225,0.014600
7179,0.999204
8334,0.437296
4213,0.018909
11375,0.026858
1255,0.015457
6719,0.104480
8183,0.999215
5894,0.009096
1694,0.010250
7667,0.999231
5269,0.009645
992,0.999463
1200,0.999130
11104,0.999376
11468,0.896702
9939,0.202284
3337,0.240751
5262,0.009908
9934,0.999321
4249,0.009489
9288,0.009478
10438,0.999230
257,0.973173
11027,0.997544
6098,0.009755
4696,0.028989
7402,0.013323
9010,0.010818
9120,0.009554
8639,0.009451
521,0.999395
2940,0.999342
1022,0.014074
10338,0.129006
821,0.999397
9436,0.998666
808,0.993096
7748,0.999443
4619,0.023597
3580,0.999458
8375,0.996892
4959,0.961956
3873,0.010226
12143,0.997741
5594,0.999148
10300,0.999400
5755,0.982579
2885,0.997842
2855,0.999440
11351,0.013350
1524,0.009995
11301,0.010732
5127,0.999395
7880,0.999395
7659,0.998987
3309,0.999451
764,0.960815
7723,0.999207
10617,0.028830
2006,0.123277
2571,0.010323
1957,0.009191
11219,0.010059
12453,0.679600
7558,0.999407
10973,0.998261
9284,0.999253
6042,0.999431
12303,0.999288
1934,0.010077
3995,0.012708
10075,0.019654
4084,0.009623
6378,0.009715
12264,0.997704
12144,0.011182
4873,0.999469
9487,0.011400
11060,0.287687
9747,0.999378
8057,0.999400
9694,0.919129
1316,0.016355
4181,0.012397
3188,0.035840
4793,0.011124
7220,0.999367
505,0.049070
2017,0.010485
1178,0.009826
12374,0.010411
11182,0.999462
9716,0.180713
10320,0.999453
11031,0.010381
12140,0.020551
5658,0.991447
4110,0.999369
3182,0.999263
9276,0.012988
7768,0.035241
1229,0.011208
3069,0.998289
4838,0.998127
2199,0.997937
10137,0.020401
5126,0.009185
9617,0.012064
8498,0.015693
12109,0.999256
10677,0.031550
6241,0.999302
1270,0.009996
11462,0.230639
7226,0.999463
10117,0.018774
7214,0.999037
10131,0.999085
3663,0.023368
10624,0.010271
5387,0.013863
11957,0.998877
5012,0.010124
3572,0.999320
298,0.998108
4456,0.998893
1059,0.999458
360,0.012834
5369,0.998935
8926,0.019163
11503,0.999363
11668,0.009797
5505,0.998738
9541,0.011417
7950,0.013456
6444,0.914837
6104,0.999456
7000,0.999168
5405,0.956980
108,0.035858
11709,0.999380
2301,0.999398
9871,0.998974
5784,0.999441
8738,0.993838
3352,0.009185
4470,0.011719
10263,0.999394
12154,0.009220
6057,0.018976
5317,0.999395
9866,0.996187
6344,0.021133
5266,0.999430
10159,0.998843
9945,0.891694
7478,0.009526
8083,0.999447
8077,0.999388
5847,0.012980
11795,0.999128
12211,0.011826
10000,0.998149
2971,0.999207
1234,0.011947
11553,0.998674
12060,0.992245
1475,0.009675
3658,0.999294
6819,0.999441
8382,0.999404
10540,0.998861
2950,0.996118
9423,0.015519
12228,0.999292
7560,0.996395
6929,0.999289
3091,0.010046
8283,0.999120
1360,0.997702
8050,0.997087
2609,0.999345
8454,0.010213
6755,0.012766
9228,0.040218
3744,0.998939
9787,0.010048
290,0.009072
134,0.009667
678,0.130563
4934,0.012551
10887,0.009323
4531,0.999403
2256,0.012177
9986,0.999458
7498,0.011222
3274,0.999448
8883,0.999464
4779,0.009696
2265,0.011876
8674,0.940112
2457,0.999441
7053,0.999327
5102,0.009839
6282,0.558597
7856,0.999430
12198,0.012457
4297,0.999014
1251,0.014907
12131,0.999436
11583,0.010152
501,0.998739
9819,0.053410
10863,0.999440
4634,0.011747
6580,0.999454
3520,0.999238
3335,0.040839
3638,0.010812
10404,0.009944
67,0.998781
8005,0.999366
10465,0.999176
8976,0.999339
5029,0.017355
1497,0.999442
6466,0.998665
9122,0.013985
715,0.999376
4104,0.999125
10675,0.018237
6134,0.999380
6257,0.998788
1710,0.009444
3986,0.999116
3753,0.012185
9060,0.012020
7319,0.997959
3314,0.999398
11293,0.998757
4051,0.013776
8414,0.999274
9213,0.013231
2118,0.014992
7148,0.999344
10363,0.009403
2217,0.998105
173,0.990964
609,0.009094
7039,0.426658
10661,0.999018
6009,0.014359
8773,0.010784
8572,0.996294
10924,0.999412
6514,0.999078
9977,0.017555
12462,0.009984
285,0.010292
6517,0.998940
1374,0.033394
554,0.015939
11918,0.999257
4757,0.999362
4637,0.997773
11962,0.022938
4487,0.011717
8929,0.010863
10479,0.998320
3063,0.010086
5773,0.014406
218,0.010299
11275,0.009847
10719,0.998924
2595,0.093091
6443,0.996973
1748,0.030676
11991,0.009279
9949,0.027056
2169,0.012347
10735,0.022387
6413,0.031133
3466,0.024517
7665,0.999398
8541,0.999457
10454,0.009476
12471,0.999428
3940,0.999466
7356,0.017392
10688,0.999409
10001,0.020301
5602,0.999411
8916,0.021334
6217,0.999034
7208,0.011001
2954,0.009974
12030,0.041241
2462,0.999254
4857,0.999398
6553,0.012236
4566,0.999227
8615,0.999371
7299,0.009894
3589,0.019812
10475,0.009763
3298,0.999180
11856,0.056445
2347,0.994668
10240,0.009536
7787,0.667699
2850,0.009678
5041,0.152261
633,0.999395
8952,0.999401
12302,0.014668
10193,0.013641
8741,0.010305
4837,0.009387
6820,0.998465
9803,0.009402
8776,0.012551
6396,0.009985
9073,0.999342
428,0.009847
7002,0.999224
1087,0.933659
5897,0.723929
4291,0.013708
1507,0.009820
8930,0.026179
9888,0.009439
1591,0.999290
3508,0.998244
5135,0.999203
9432,0.098863
10685,0.010057
8710,0.010051
6233,0.010145
3072,0.999015
4644,0.016617
1116,0.999373
272,0.009983
11819,0.009709
2228,0.999257
2043,0.081451
2748,0.999444
6657,0.009605
6774,0.999463
7753,0.009284
6020,0.999433
7867,0.015807
10210,0.012264
1210,0.998692
12073,0.999093
9246,0.999409
5158,0.998144
1848,0.999420
7853,0.999459
9635,0.011759
6704,0.999375
4201,0.010668
11912,0.995905
12016,0.015893
5888,0.014016
1197,0.999388
12189,0.072591
4960,0.996429
6030,0.999229
9157,0.229686
6052,0.046926
79,0.999334
1369,0.980208
11469,0.998700
2537,0.999366
5250,0.014388
11422,0.999456
7608,0.999389
7515,0.027043
1430,0.999474
6462,0.999027
2227,0.103610
9802,0.010689
9498,0.249241
11737,0.403397
11905,0.010634
7739,0.062727
5407,0.999276
163,0.009338
5891,0.010126
1468,0.999470
12284,0.999337
6931,0.010973
6996,0.997866
9687,0.999151
7361,0.999448
6183,0.999407
4947,0.393266
9537,0.999361
8176,0.201661
6137,0.998565
8350,0.999031
11394,0.999064
12339,0.015908
3334,0.999293
3470,0.998370
1511,0.025984
10947,0.010210
4916,0.068027
745,0.999389
11883,0.998349
12187,0.046132
5586,0.999400
7715,0.999075
4897,0.998860
7383,0.038909
7933,0.999374
3798,0.017752
8554,0.014654
3354,0.999462
8238,0.998703
12134,0.977134
2296,0.014244
12135,0.014654
6534,0.010488
6473,0.999467
7555,0.999010
2030,0.017367
11197,0.009924
5047,0.021204
11141,0.997918
439,0.999268
4776,0.028883
10902,0.998977
8328,0.013151
7135,0.999381
9302,0.999045
863,0.993884
12178,0.997701
1428,0.999311
5391,0.999386
12252,0.011586
11454,0.903837
5617,0.998518
9471,0.010685
8486,0.999429
4362,0.999464
6080,0.999447
6058,0.052358
7648,0.999455
2396,0.010718
12232,0.999452
1386,0.998758
3269,0.999378
5308,0.999074
515,0.999314
12004,0.011710
2051,0.046746
9951,0.009480
9373,0.032111
5631,0.999439
4591,0.009847
5014,0.096565
3918,0.999335
11792,0.999329
2136,0.999409
9059,0.998392
11608,0.009862
12136,0.009769
4980,0.999426
6436,0.999436
6669,0.012658
2720,0.998880
11228,0.034521
5770,0.013892
5823,0.009584
11745,0.016247
5022,0.999321
4989,0.999274
11633,0.198616
1864,0.009961
12058,0.020343
1603,0.014312
10142,0.995458
10397,0.010542
5092,0.998637
8841,0.009613
618,0.032446
4169,0.014718
4215,0.999456
2387,0.010909
7679,0.010493
11671,0.999387
9659,0.999402
9243,0.010326
2143,0.999452
5810,0.955315
5465,0.999247
9886,0.999428
8034,0.009427
2603,0.011807
5447,0.998470
11866,0.668357
3641,0.999397
1658,0.992257
4885,0.246765
6279,0.985313
1439,0.010575
6825,0.999152
481,0.999227
2100,0.009579
10903,0.999347
1747,0.060059
2973,0.065583
12315,0.999458
4187,0.009932
9813,0.009829
763,0.999203
11215,0.013659
10150,0.015914
468,0.011183
6404,0.999168
7170,0.008769
3351,0.996442
3095,0.999291
5842,0.023442
10645,0.999426
5168,0.015491
6415,0.724118
3934,0.244253
7590,0.998107
4812,0.998958
11402,0.999411
6382,0.011824
6845,0.024083
10245,0.999476
10202,0.999469
1177,0.036057
4248,0.998141
11674,0.990738
7929,0.999389
1201,0.998989
7955,0.022047
8507,0.018241
4270,0.011190
7341,0.968083
4768,0.009966
2281,0.999232
9995,0.129988
8599,0.021849
4459,0.027520
4997,0.015065
537,0.019313
7510,0.999437
314,0.034124
183,0.023850
312,0.339880
4430,0.999448
226,0.999116
6702,0.016659
793,0.998790
4103,0.999034
